-1.739096524	3.611032257	4.984346115
-0.1773739681	3.66368574	5.198212059
0.6609769325	4.334761132	2.975842548
-0.4402827645	4.295939383	3.028686685
0.2848645494	4.482102855	2.803730767
1.304103072	4.836402916	3.437239811
-0.7732809576	3.972351931	4.686867867
-0.021454325	4.211298824	3.443018202
-1.162250741	3.596115982	5.468771585
1.023090361	4.155874047	5.237035492
-1.391480225	3.529767267	5.644464203
0.05098220262	3.401730649	5.969858169
-0.03510359097	3.648132	4.67984987
1.055150278	4.623799738	1.640364136
0.4707095329	4.813372325	1.843523379
0.2274284976	4.30939125	4.114932873
-0.5922700914	4.266097159	6.856439675
0.7829924896	4.301967376	7.014735602
0.2820644432	4.062126809	6.470854265
0.03663257587	4.125075544	6.355941323
-1.00795039	3.650736782	5.913867746
-0.8834608974	3.424354372	6.132247925
0.6825771157	4.013106596	5.612778456
0.7400807954	3.886724807	5.358442007
0.10234122	3.78891514	4.983934665
0.8596061505	4.282529723	3.222062488
0.1083926976	3.927908904	5.561153252
0.4472460551	3.49030481	7.294325346
-0.6347110996	3.047737963	9.279883308
0.9507780598	3.344755935	8.295053151
2.218121916	4.14404727	7.448885486
0.7288850147	3.270182678	12.81758464
-0.9967706254	2.988115707	11.09465471
3.169273348	4.254157308	8.749232416
-0.1265294402	3.999632972	9.031799633
-0.2706249563	3.711133641	7.816138687
0.4956751239	4.285140746	5.401294896
1.891804178	4.188897529	7.576239787
3.086246885	3.86923638	11.65214997
2.477319411	4.802467635	5.066125283
0.8855576972	4.243399504	7.837868599
0.3181440804	3.654585211	6.848297983
-0.04591069991	3.664720676	7.873201639
1.441306623	4.728317465	2.998136665
-0.23756943	4.045554842	5.114393962
-0.8531732158	3.944487307	3.542305398
1.338693135	4.061138689	10.53395035
0.2084170972	3.666669812	8.892706524
1.831912964	4.751376879	3.924467417
-0.9835705658	3.490714003	10.34539807
0.6420977584	3.3377851	11.40833901
1.162804859	4.060083306	7.213113472
2.276971171	4.815710239	6.490560033
0.8523835063	4.97813614	5.642570059
2.452998344	5.142390681	7.362244311
-0.5388603174	3.04558499	14.36909078
3.058293486	3.717726081	10.08041551
2.675937875	4.086377642	10.21671311
1.250303597	4.004992913	8.130605297
1.245024374	3.960286474	9.619393348
0.456441627	3.462258688	10.07778272
0.7571306069	3.245686183	9.089710765
-1.217446189	3.292640319	5.676246405
-0.6978299935	2.49265607	8.679823136
0.5261141065	3.069751118	8.445774672
-1.018734202	3.263939827	6.134202708
2.788436365	4.676248539	7.31938644
1.487580966	4.888509402	5.009513773
-0.1246065403	4.185057354	7.421429536
2.150479587	4.46880984	7.733416216
0.9764313795	3.541572412	8.283781547
-0.5640465346	4.379510459	2.927764554
0.6116358365	4.36074587	3.24912737
0.4874975913	4.474578745	1.43167856
-0.08378439407	4.512450605	2.528917534
1.325714762	4.655331892	3.633379489
-1.265404886	3.971548469	7.530233683
2.300091267	4.216730849	8.6370023
2.610981817	4.514385301	6.410970914
1.94579355	4.145870406	8.793498295
